brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
860,The Vermont Pub & Brewery,1321242853,3,3.5,3.5,jlindros,Märzen / Oktoberfest,3.5,3,Ocktoberfest,,74503
860,The Vermont Pub & Brewery,1319515865,3.5,3.5,3.5,tobelerone,Märzen / Oktoberfest,3.5,3.5,Ocktoberfest,,74503
860,The Vermont Pub & Brewery,1311219915,3.5,3.5,3.5,Rifugium,Bock,3.5,3.5,Bocks Of Chocolates,,71242
860,The Vermont Pub & Brewery,1185825442,4,4,3.5,bigone4,American Amber / Red Lager,4,4,Meddie's American Rye Lager,,37479
860,The Vermont Pub & Brewery,1183164427,4.5,4,3.5,Brad007,American Amber / Red Lager,4.5,4.5,Meddie's American Rye Lager,,37479
860,The Vermont Pub & Brewery,1314898944,4,3.5,4,Rifugium,American Amber / Red Ale,3.5,4,Pub-fest,,12931
860,The Vermont Pub & Brewery,1067628942,3.5,3,4,flypn,American Amber / Red Ale,3.5,4.5,Pub-fest,,12931
860,The Vermont Pub & Brewery,1280797527,3.5,3.5,4,albern,English Brown Ale,3.5,3.5,O' Shenanigan's Brown Ale,,56833
860,The Vermont Pub & Brewery,1268714661,4,3.5,4,Brad007,English Brown Ale,3.5,3.5,O' Shenanigan's Brown Ale,,56833
860,The Vermont Pub & Brewery,1217243409,4,4.5,4,scarletfire79,Hefeweizen,4,4.5,Rosa Lisa,,44008
860,The Vermont Pub & Brewery,1325535082,3.5,4.5,3.5,kingcrowing,American IPA,3.5,3.5,Agave Red IPA,,77001
860,The Vermont Pub & Brewery,1137189062,5,4,4,scottum,Dunkelweizen,5,4.5,Zamboni Black Ice,,27809
860,The Vermont Pub & Brewery,1307413829,4.5,4.5,5,Brad007,Milk / Sweet Stout,4,4,Milk Stout,,69706
860,The Vermont Pub & Brewery,1307146860,4,4,3.5,kingcrowing,Milk / Sweet Stout,4,4,Milk Stout,,69706
860,The Vermont Pub & Brewery,1173063963,3,2,3,scarletfire79,Munich Helles Lager,3,2,St Paul Street Munich Helles Lager,,17205
860,The Vermont Pub & Brewery,1082493758,4,3.5,4.5,scottum,Munich Helles Lager,3.5,4,St Paul Street Munich Helles Lager,,17205
860,The Vermont Pub & Brewery,1141699176,5,4.5,5,lpayette,Russian Imperial Stout,5,4.5,Black Sea Imperial Stout,,16078
860,The Vermont Pub & Brewery,1090615799,4,4,4,bigone4,Russian Imperial Stout,4,4,Black Sea Imperial Stout,,16078
860,The Vermont Pub & Brewery,1222816957,3.5,2,2.5,thekevlarkid,Belgian Pale Ale,3.5,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1201910935,3,3,3,Brad007,Belgian Pale Ale,3,3,Silk Ale,,9758
860,The Vermont Pub & Brewery,1177775544,3,2.5,2.5,NEhophead,Belgian Pale Ale,3,3,Silk Ale,,9758
860,The Vermont Pub & Brewery,1173063740,3,2.5,4,scarletfire79,Belgian Pale Ale,3,3,Silk Ale,,9758
860,The Vermont Pub & Brewery,1142565135,4,3.5,4,jmz62565,Belgian Pale Ale,3.5,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1112474103,3,3,3,Borussia,Belgian Pale Ale,2,3,Silk Ale,,9758
860,The Vermont Pub & Brewery,1076711349,3,3,3,UnionMade,Belgian Pale Ale,3.5,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1074076811,3.5,2.5,3.5,flypn,Belgian Pale Ale,4,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1070760086,3.5,2.5,3,scottum,Belgian Pale Ale,4.5,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1052331941,3,1,3,schoolteacher,Belgian Pale Ale,3,3.5,Silk Ale,,9758
860,The Vermont Pub & Brewery,1319650490,4,4,4,tobelerone,American Porter,3,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1064494528,3,3,4,ImperialScott,Irish Red Ale,3,2.5,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1318210039,4,4,3.5,rfgetz,American Porter,3.5,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1276692542,3.5,4.5,4,njmoons,American Porter,3.5,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1275937439,3.5,4,3.5,Viggo,American Porter,3.5,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1275790893,4,3.5,3.5,grub,American Porter,3.5,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1271696807,4,4,4.5,Bierman9,American Porter,3.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1269986863,4.5,4,5,Saint,American Porter,2.5,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1269713508,3,3.5,3.5,albern,American Porter,3,3,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1266877049,4.5,4,4.5,Brad007,American Porter,4,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1314899345,3.5,3,3.5,Rifugium,Scotch Ale / Wee Heavy,3.5,3.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1222827415,4,4.5,4.5,thekevlarkid,American Porter,3.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1209421932,4,4,4,Rudgers73,American Porter,3.5,5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1142645871,4.5,4.5,4,jmz62565,American Porter,4.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1131671715,3.5,4,4,northyorksammy,American Porter,3,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1123167162,4,3.5,4,NEhophead,American Porter,4,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1121803043,4.5,4,4,francisweizen,American Porter,4,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1108303780,4,4,4.5,Stimack,American Porter,3.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1090615429,4,4,3.5,bigone4,American Porter,4,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1086646295,4,4.5,3.5,Rastacouere,American Porter,3.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1227927152,4.5,3.5,3.5,thekevlarkid,Cream Ale,3,4,Quebecois,,46206
860,The Vermont Pub & Brewery,1079146356,3,4,2.5,scottum,Maibock / Helles Bock,3,3,Billy Buck Bock,,16077
860,The Vermont Pub & Brewery,1076626552,4,4,4,UnionMade,American Porter,4.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1067629331,4,3.5,3.5,flypn,American Porter,3.5,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1064494976,3.5,3.5,4,ImperialScott,American Porter,4,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1052331078,3,3.5,4,schoolteacher,American Porter,3.5,3.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1048521162,4.5,4,4,scottum,American Porter,4.5,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1047969656,3,3.5,3,waughbrew,American Porter,3,4,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1043688685,2,4,4,brewmistress,American Porter,2.5,2.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1021318195,4,4.5,4.5,Andy,American Porter,4.5,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1013412527,4.5,4,4,Todd,American Porter,4.5,4.5,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1013080389,2,2,4,John,American Porter,3,2,Vermont Smoked Porter,5.9,2718
860,The Vermont Pub & Brewery,1167708008,4.5,4,4,lpayette,English India Pale Ale (IPA),3,4,Bombay Grab IPA (Oak Aged),,34558
860,The Vermont Pub & Brewery,1266874849,5,4.5,4,Brad007,American IPA,4.5,4.5,Citra,,55936
860,The Vermont Pub & Brewery,1298641105,3.5,3,4,Kegatron,Scotch Ale / Wee Heavy,3.5,3.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1222789545,4,3.5,3.5,thekevlarkid,Scotch Ale / Wee Heavy,4,4,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1208789468,4,4,4,Bierman9,Scotch Ale / Wee Heavy,4,4,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1205972263,3.5,3.5,4,Bobzilla,Scotch Ale / Wee Heavy,4,4.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1204754751,4,4,4,Brad007,Scotch Ale / Wee Heavy,4,4.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1146348064,3.5,3,4,jmz62565,Scotch Ale / Wee Heavy,3.5,3.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1131673350,3.5,3.5,3.5,northyorksammy,Scotch Ale / Wee Heavy,3,3,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1121796953,4,4,4,weeare138,Scotch Ale / Wee Heavy,4,4,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1113084202,4.5,4,4.5,scottum,Scotch Ale / Wee Heavy,5,4.5,Wee Heavy Scotch Ale,,23056
860,The Vermont Pub & Brewery,1236977701,4.5,4,4,Brad007,Cream Ale,4.5,4.5,Quebecois,,46206
860,The Vermont Pub & Brewery,1311218137,3.5,3,3,Rifugium,Hefeweizen,3,3,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1308327148,4,4,4,ffejherb,Hefeweizen,4,4,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1307144722,3.5,2.5,3.5,kingcrowing,Hefeweizen,4,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1289997004,4,4,3.5,Chincino,Hefeweizen,3.5,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1247792580,3.5,3,3.5,mhatters,Hefeweizen,3.5,3,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1219236362,3.5,4,4,thekevlarkid,Hefeweizen,2.5,3,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1218656792,3,3,3.5,everetends,Hefeweizen,2.5,3,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1217869048,3.5,3.5,3.5,plaid75,Hefeweizen,3.5,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1216851931,4,3.5,4,EPICAC,Hefeweizen,4,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1210002474,4,2.5,4,scottg,Hefeweizen,3.5,4,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1189176242,3.5,4,4,scarletfire79,Hefeweizen,4,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1183766625,4,3.5,3.5,Brad007,Hefeweizen,3.5,4,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1131672696,2,3.5,3,northyorksammy,Hefeweizen,3,2.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1125107397,3,3.5,3,Citadel82,Hefeweizen,3,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1252266911,4,4,4,Brad007,Herbed / Spiced Beer,4,4,Ambergris,,45641
860,The Vermont Pub & Brewery,1090616338,3.5,3,3.5,bigone4,Hefeweizen,3,3.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1064494316,2,1.5,3,ImperialScott,Hefeweizen,4,2.5,Beetlejuice Hefeweizen,6.4,12928
860,The Vermont Pub & Brewery,1219236943,4,4,3.5,thekevlarkid,Witbier,4,3.5,Curacao Wit,,32137
860,The Vermont Pub & Brewery,1213636084,4,4.5,4,scottg,Witbier,4,4,Curacao Wit,,32137
860,The Vermont Pub & Brewery,1155047232,3,3.5,3,bigone4,Witbier,3.5,3.5,Curacao Wit,,32137
860,The Vermont Pub & Brewery,1324684167,3.5,4,4,pluppykatie,Flanders Red Ale,3,3,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1324683973,4,3.5,3.5,kingcrowing,Flanders Red Ale,4,4.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1319515178,3.5,4,4,tobelerone,Flanders Red Ale,3,3.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1318209713,3,3.5,3.5,rfgetz,Flanders Red Ale,3.5,3.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1308584152,4,4,4,ffejherb,Flanders Red Ale,4,4,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1308083812,4,3.5,4,northyorksammy,Flanders Red Ale,4,4,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1305761478,3,3,3,DVNT802,Flanders Red Ale,2.5,2.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1304353654,3,4,3,musicforairports,Flanders Red Ale,3,3,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1298579623,2.5,3,4,Kegatron,Flanders Red Ale,4,2.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1271725776,4.5,5,4.5,Brad007,Flanders Red Ale,4.5,4.5,Tulach Leis,,57675
860,The Vermont Pub & Brewery,1324684306,3,2,3,kingcrowing,American Pale Ale (APA),3.5,3,Face-Off,,76633
860,The Vermont Pub & Brewery,1324686410,3.5,3,4.5,kingcrowing,American Black Ale,3,4,Blackwatch,,34826
860,The Vermont Pub & Brewery,1284328969,3.5,5,3,kingcrowing,American Black Ale,3,3.5,Blackwatch,,34826
860,The Vermont Pub & Brewery,1259618517,3.5,3.5,4,ShadesOfGray,American Black Ale,4,3.5,Blackwatch,,34826
860,The Vermont Pub & Brewery,1239883975,4,3.5,4,thekevlarkid,American Black Ale,4,4.5,Blackwatch,,34826
860,The Vermont Pub & Brewery,1237604783,4.5,4,4,shanem,American Black Ale,4,4.5,Blackwatch,,34826
860,The Vermont Pub & Brewery,1197334023,4,4,4,Brad007,American Black Ale,4,4,Blackwatch,,34826
860,The Vermont Pub & Brewery,1169241348,4.5,3.5,4,poratfinklives,American Black Ale,4,4.5,Blackwatch,,34826
860,The Vermont Pub & Brewery,1247835494,4,4,4,mhatters,Smoked Beer,4,4,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1237608014,4,4,4.5,shanem,Smoked Beer,4,4.5,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1219257765,4.5,4,4.5,thekevlarkid,Smoked Beer,4.5,4,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1215154778,4.5,4,4.5,Deuane,Smoked Beer,3.5,4.5,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1210981768,3,3.5,4,scottg,Smoked Beer,4,3.5,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1210979996,4,4.5,4,northyorksammy,Smoked Beer,3.5,4,Micks Smoked Stout,,42721
860,The Vermont Pub & Brewery,1321242969,3.5,4,3.5,jlindros,Saison / Farmhouse Ale,4,3.5,Saison D' Automne,,74547
860,The Vermont Pub & Brewery,1319652080,4,4,4,tobelerone,Saison / Farmhouse Ale,3,4,Saison D' Automne,,74547
860,The Vermont Pub & Brewery,1325390014,3,3.5,2.5,andrewinski1,Irish Red Ale,2.5,3,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1325389993,3,3.5,2.5,Bendurgin,Irish Red Ale,3,3,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1319827019,4,3.5,4,tobelerone,Irish Red Ale,4,4,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1318210541,3,3.5,3.5,rfgetz,Irish Red Ale,3.5,3.5,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1314891712,3.5,3.5,3.5,Rifugium,Irish Red Ale,3.5,3.5,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1307145692,3,3.5,3.5,kingcrowing,Irish Red Ale,4,3,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1220900138,4.5,4,4,scottg,Irish Red Ale,4,4.5,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1219257636,4,3,4.5,thekevlarkid,Irish Red Ale,3,4,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1194122618,4,3.5,4,Brad007,Irish Red Ale,4,4,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1173063153,4,2.5,3.5,scarletfire79,Irish Red Ale,3.5,4,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1161385997,3,4,3.5,NEhophead,Irish Red Ale,3,3,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1152906343,4,3,3,tubbnik,Irish Red Ale,3.5,3,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1142563118,4,3.5,3,jmz62565,Irish Red Ale,4,3.5,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1076713305,4,4,3.5,UnionMade,Irish Red Ale,3.5,4,Burly Irish Ale,,12930
860,The Vermont Pub & Brewery,1247792395,3,3.5,3.5,mhatters,Herbed / Spiced Beer,3.5,3.5,Ambergris,,45641
860,The Vermont Pub & Brewery,1234673401,2.5,4,3.5,SFLpunk,Herbed / Spiced Beer,2.5,3.5,Ambergris,,45641
860,The Vermont Pub & Brewery,1233102304,3.5,3,3.5,indiapaleale,Herbed / Spiced Beer,3.5,4,Ambergris,,45641
860,The Vermont Pub & Brewery,1230641924,3,3.5,3.5,rhinos00,Herbed / Spiced Beer,3.5,3.5,Ambergris,,45641
860,The Vermont Pub & Brewery,1226349252,3,4,3,scottg,Herbed / Spiced Beer,4,3.5,Ambergris,,45641
860,The Vermont Pub & Brewery,1225376320,3.5,4,3.5,thekevlarkid,Herbed / Spiced Beer,3.5,4,Ambergris,,45641
860,The Vermont Pub & Brewery,1319732092,3,3.5,4,tobelerone,American Pale Ale (APA),2.5,3,Mad Mountain Pale Ale,,74574
860,The Vermont Pub & Brewery,1182891985,5,4.5,5,slow8steady,American Porter,4.5,4.5,Bourbon Barrel Vermont Smoked Porter,,14252
860,The Vermont Pub & Brewery,1069025839,5,4.5,4.5,scottum,American Porter,5,5,Bourbon Barrel Vermont Smoked Porter,,14252
860,The Vermont Pub & Brewery,1314898396,3.5,3,3.5,Rifugium,American Pale Ale (APA),3.5,3.5,Magnum P.A.,,72707
860,The Vermont Pub & Brewery,1320067022,3.5,3.5,4,tobelerone,Irish Dry Stout,3,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1314898610,3.5,3.5,3.5,Rifugium,Irish Dry Stout,3.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1271725840,4,4,5,Brad007,Irish Dry Stout,4,4.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1243348871,3.5,3,4,kingcrowing,Irish Dry Stout,4,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1142720824,4,3,4,jmz62565,Irish Dry Stout,3.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1131672316,3.5,3.5,3.5,northyorksammy,Irish Dry Stout,3,3,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1108304229,3.5,3.5,3,Stimack,Irish Dry Stout,3.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1090350086,4,4,4,woodychandler,Irish Dry Stout,3,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1076825044,4.5,3.5,3.5,UnionMade,Irish Dry Stout,4,4.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1068592859,3,3,3.5,scottum,Irish Dry Stout,2.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1064494934,3,3,3,ImperialScott,Irish Dry Stout,3,3,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1053984944,4,3,3.5,Peleador77,Irish Dry Stout,3.5,4,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1052332123,3.5,3.5,3.5,schoolteacher,Irish Dry Stout,3.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1048521745,3,3.5,2.5,scottum,Irish Dry Stout,3.5,3.5,Handsome Mick's Irish Stout,,2738
860,The Vermont Pub & Brewery,1013372352,2.5,3,3,Todd,Irish Dry Stout,2.5,2,Handsome Mick's Irish Stout,,2738
9347,Pivovar Ferdinand / Pivovar Beneov,1223021902,3,4,4,velkyal,Euro Dark Lager,3.5,3.5,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1203342972,4.5,4,4,AllThingsNinja,Euro Dark Lager,4.5,4,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1157645798,4,4.5,4,biegaman,Euro Dark Lager,4,3.5,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1157598995,4,2,4,northyorksammy,Euro Dark Lager,3.5,4,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1132691516,3,3,2.5,stcules,Euro Dark Lager,3.5,3.5,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1121177311,4,4,4.5,wl0307,Euro Dark Lager,4.5,4,Sedm Kulí (13% Speciální Pivo Polotmavé ),5.5,24722
9347,Pivovar Ferdinand / Pivovar Beneov,1165117988,3.5,3.5,3.5,Zorro,Euro Dark Lager,3,3.5,Ferdinand Tmavy Lezak,4.3,18903
2100,"Hijos De Rivera, S.A.",1298265895,3,2.5,3,LeonSammartino,Bock,3.5,2.5,1906 Reserva Especial,6.5,26352
9347,Pivovar Ferdinand / Pivovar Beneov,1151551027,3,3.5,2,russpowell,Euro Dark Lager,2.5,3.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1151531020,3.5,3,4,ernie,Euro Dark Lager,3.5,3.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1151529803,2.5,4,4,gnoff,Euro Dark Lager,4,2,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1137472349,1.5,2,3.5,ChiSox05,Euro Dark Lager,2,2.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1135609172,2.5,3.5,3.5,BuckeyeNation,Euro Dark Lager,2.5,2.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1129338170,4,3.5,3.5,Redrover,Euro Dark Lager,3.5,3.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1128468447,3,2.5,3,BeerBeing,Euro Dark Lager,3.5,2.5,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1090697849,3.5,3.5,3.5,Globetrotter,Euro Dark Lager,3.5,3,Ferdinand Tmavy Lezak,4.3,18903
9347,Pivovar Ferdinand / Pivovar Beneov,1303746973,4,4,4,CampusCrew,Czech Pilsener,4,4,Ferdinand Svetly Lezak,4.8,18898
9347,Pivovar Ferdinand / Pivovar Beneov,1188154219,4,4,3.5,JanM,Czech Pilsener,4,4,Ferdinand Svetly Lezak,4.8,18898
9347,Pivovar Ferdinand / Pivovar Beneov,1161046123,4,3,3.5,emerge077,Czech Pilsener,4,3,Ferdinand Svetly Lezak,4.8,18898
9347,Pivovar Ferdinand / Pivovar Beneov,1151530514,3.5,3,3,ernie,Czech Pilsener,3.5,3.5,Ferdinand Svetly Lezak,4.8,18898
9347,Pivovar Ferdinand / Pivovar Beneov,1110503276,2.5,3.5,3.5,Redrover,Czech Pilsener,3,2.5,Ferdinand Svetly Lezak,4.8,18898
9347,Pivovar Ferdinand / Pivovar Beneov,1090638617,3,3,3,Globetrotter,Czech Pilsener,3.5,3,Ferdinand Svetly Lezak,4.8,18898
2804,Pivovaren Zavod Varensko Pivo,1315688305,2.5,2,3,Arithmeticus,Euro Pale Lager,4,2,Varna Svetlo,,73015
2804,Pivovaren Zavod Varensko Pivo,1283114379,2,2.5,3,BucBasil,Euro Pale Lager,3,2,Varnensko,4.4,61477
2804,Pivovaren Zavod Varensko Pivo,1227808476,3.5,3,4,BucBasil,German Pilsener,3.5,2.5,MM Pils,4.6,46179
2804,Pivovaren Zavod Varensko Pivo,1241975046,3,1.5,3,BucBasil,Euro Pale Lager,2.5,2,Haberman Premium Lager,4.4,49707
5500,Black Forest Brew Haus & Grill,1165703290,4,2.5,3,CharlesDarwin,English Dark Mild Ale,3,3.5,Black Forest English Mild,4,30272
5500,Black Forest Brew Haus & Grill,1146699642,4.5,3.5,4,oberon,English Dark Mild Ale,3.5,4,Black Forest English Mild,4,30272
5500,Black Forest Brew Haus & Grill,1079896134,4,3.5,3.5,CRJMellor,American IPA,4,4,Black Forest India Pale Ale,6.3,16692
5500,Black Forest Brew Haus & Grill,1300594788,4,4,4,StoutHunter,Irish Dry Stout,4,4.5,Black Forest Sully's Irish Stout,4,16695
5500,Black Forest Brew Haus & Grill,1165444159,4,3.5,4,Dogbrick,Irish Dry Stout,4,3.5,Black Forest Sully's Irish Stout,4,16695
5500,Black Forest Brew Haus & Grill,1147571992,3,3,4,BeerFink,Irish Dry Stout,2.5,3.5,Black Forest Sully's Irish Stout,4,16695
5500,Black Forest Brew Haus & Grill,1134324909,4,4.5,4,Frozensoul327,Irish Dry Stout,4,4,Black Forest Sully's Irish Stout,4,16695
5500,Black Forest Brew Haus & Grill,1079897545,3.5,3.5,3.5,CRJMellor,Irish Dry Stout,3.5,3.5,Black Forest Sully's Irish Stout,4,16695
5500,Black Forest Brew Haus & Grill,1165703339,3,3,4,CharlesDarwin,American Porter,3,3,Black Forest Robust Porter,5.3,34152
5500,Black Forest Brew Haus & Grill,1165444299,4,4,4,Dogbrick,American Porter,4,4,Black Forest Robust Porter,5.3,34152
5500,Black Forest Brew Haus & Grill,1296444646,4,3.5,3.5,StoutHunter,American Amber / Red Ale,3.5,4,Black Forest Grateful Red,5,64708
5500,Black Forest Brew Haus & Grill,1293155035,3.5,3.5,3.5,LilBeerDoctor,American Amber / Red Ale,3.5,4,Black Forest Grateful Red,5,64708
5500,Black Forest Brew Haus & Grill,1301367656,4,4,4,StoutHunter,American Pale Wheat Ale,4,4.5,Shake Weight Wheat,4.2,67615
5500,Black Forest Brew Haus & Grill,1136695014,3.5,4,4,Frozensoul327,Russian Imperial Stout,3,4,Black Forest Imperial Stout,,27721
